"","Database","AnimalID","TestSite","Mouse.Strain","Genotype","Sex","Age.Months","Stimulus.Length","Date","Day","Max.number.of.trials","Max.schedule.time","Condition","Trials","Accuracy..","Omission..","Premature.Responses...Total","Perseverative.Correct...Total","Reward.Collection.Latency.1","Reward.Collection.Latency.2","Reward.Collection.Latency.3","Reward.Collection.Latency.4","Reward.Collection.Latency.5","Reward.Collection.Latency.6","Reward.Collection.Latency.7","Reward.Collection.Latency.8","Reward.Collection.Latency.9","Reward.Collection.Latenc.10","Reward.Collection.Latency.11","Reward.Collection.Latency.12","Reward.Collection.Latency.13","Reward.Collection.Latency.14","Reward.Collection.Latency.15","Reward.Collection.Latency.16","Reward.Collection.Latency.17","Reward.Collection.Latency.18","Reward.Collection.Latency.19","Reward.Collection.Latency.20","Reward.Collection.Latency.21","Reward.Collection.Latency.22","Reward.Collection.Latency.23","Reward.Collection.Latency.24","Reward.Collection.Latency.25","Reward.Collection.Latency.26","Reward.Collection.Latency.27","Reward.Collection.Latency.28","Reward.Collection.Latency.29","Reward.Collection.Latency.30","Reward.Collection.Latency.31","Reward.Collection.Latency.32","Reward.Collection.Latency.33","Reward.Collection.Latency.34","Reward.Collection.Latency.35","Reward.Collection.Latency.36","Reward.Collection.Latency.37","Reward.Collection.Latency.38","Reward.Collection.Latency.39","Reward.Collection.Latency.40","Reward.Collection.Latency.41","Reward.Collection.Latency.42","Reward.Collection.Latency.43","Reward.Collection.Latency.44","Reward.Collection.Latency.45","Reward.Collection.Latency.46","Reward.Collection.Latency.47","Reward.Collection.Latency.48","Reward.Collection.Latency.49","Reward.Collection.Latency.50","Mean.Reward.Collection.Latency","std.Reward.Collection.Latency","Correct.Response.Latency.1","Correct.Response.Latency.2","Correct.Response.Latency.3","Correct.Response.Latency.4","Correct.Response.Latency.5","Correct.Response.Latency.6","Correct.Response.Latency.7","Correct.Response.Latency.8","Correct.Response.Latency.9","Correct.Response.Latenc.10","Correct.Response.Latency.11","Correct.Response.Latency.12","Correct.Response.Latency.13","Correct.Response.Latency.14","Correct.Response.Latency.15","Correct.Response.Latency.16","Correct.Response.Latency.17","Correct.Response.Latency.18","Correct.Response.Latency.19","Correct.Response.Latency.20","Correct.Response.Latency.21","Correct.Response.Latency.22","Correct.Response.Latency.23","Correct.Response.Latency.24","Correct.Response.Latency.25","Correct.Response.Latency.26","Correct.Response.Latency.27","Correct.Response.Latency.28","Correct.Response.Latency.29","Correct.Response.Latency.30","Correct.Response.Latency.31","Correct.Response.Latency.32","Correct.Response.Latency.33","Correct.Response.Latency.34","Correct.Response.Latency.35","Correct.Response.Latency.36","Correct.Response.Latency.37","Correct.Response.Latency.38","Correct.Response.Latency.39","Correct.Response.Latency.40","Correct.Response.Latency.41","Correct.Response.Latency.42","Correct.Response.Latency.43","Correct.Response.Latency.44","Correct.Response.Latency.45","Correct.Response.Latency.46","Correct.Response.Latency.47","Correct.Response.Latency.48","Correct.Response.Latency.49","Correct.Response.Latency.50","Mean.Correct.Response.Latency","std.Correct.Response.Latency"
"784","GUE5C3XTG10MF","gt04x007","Site2","3xTG-AD","3xTG-AD","Female","10","0.8",2014-10-01,NA,NA,3600,1515.5255,50,70.5,47,2.5,3,1.6233398,1.0591441,1.042116,0.94165055,1.04892725,1.025088,0.946759,1.02452035,0.8037235,1.21523445,0.93029855,0.8803496,1.2169372,1.0636849,0.9978431,0.9649222,0.9206493,1.0057895,0.8888637,1.0670905,0.8207515,2.2306732,0.9740039,0.7424225,1.1124986,0.8831876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967680694886364,0.113951378533502,3.103076395,1.06368487,0.65955273,1.40424566,0.91327052,0.52786922,1.164150305,1.048927235,1.15904189,0.696446815,1.00976274,1.161312295,0.80145306,1.14882507,0.85140198,1.01714156,1.14882507,0.61868544,0.67885117,0.51424679,0.98535589,0.49040754,0.57214213,1.11817459,0.45975707,0.93767738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940967876136364,0.360227824762426
"785","GUE5C3XTG10MF","gt04x008","Site2","3xTG-AD","3xTG-AD","Female","10","0.8",2014-10-27,NA,NA,3600,1679.454,50,80.45,23,2.5,10.5,1.4144625,1.17720515,1.37246,1.14541945,1.27085935,1.7930526,1.60914975,1.3503235,1.54160515,1.18742195,1.5626064,1.4309229,1.5501192,1.27142695,1.41559765,1.57906685,1.27994095,1.66647745,1.19990915,1.27767055,3.0996708,1.3991372,1.57395845,1.28050855,1.6806675,1.32194345,1.2788058,1.83051425,1.5279827,1.4224089,1.0614145,1.5847429,1.4530594,1.4746282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42037683290043,0.278524031385635,0.87978204,1.14314905,1.325916675,1.187421955,3.94312635,2.511635825,1.529117945,1.170393915,1.09092973,1.204449995,1.47462822,1.442274945,1.00011352,1.311159045,1.02622318,0.63401067,1.96787377,0.895107275,1.08355091,0.907594505,0.81280509,1.67669429,0.74185492,0.721988875,1.50471109,1.391190825,0.96038143,0.96719265,0.98649109,1.47122261,1.17266432,0.98422068,0.96151663,1.0773073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.147547320181,0.475523736888541
"786","GUE5C3XTG10MF","gt05x009","Site2","3xTG-AD","3xTG-AD","Female","10","0.8",2014-10-20,NA,NA,3600,2844.161,50,82.95,36,0,1,1.39062325,1.45703255,1.83846065,1.54274035,1.0846861,1.32705185,1.4490862,1.2140992,1.36905435,1.2634805,1.29640145,1.36735155,1.18117835,1.1085254,1.13406745,1.19423315,1.0687933,1.1425814,1.3645136,1.19309795,1.14598705,1.2089908,1.1635827,1.1806107,1.29753665,1.1562039,1.395164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27834893283476,0.204478306887491,0.893972075,0.84459076,0.929163355,1.08128051,1.58247247,0.96492224,0.77137019,2.05698717,1.601203315,1.4218413,1.579066865,0.8179135,1.247020095,1.43943694,1.86684073,1.53252356,1.558065615,1.32194347,0.838914745,1.136337835,1.88443637,1.105119765,0.78385742,1.45305937,0.670904755,1.525144735,0.689068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25682940846154,0.546394016507279
"787","GUE5C3XTG10MF","gt05x010","Site2","3xTG-AD","3xTG-AD","Female","10","0.8",2014-10-02,NA,NA,3600,1150.4075,50,86.35,15,8.5,11,1.28845495,1.6727211,1.4218413,1.61369055,1.45589735,1.51776595,1.37586555,1.4258145,1.5393348,1.57225565,1.3009422,1.91224885,1.38551485,1.9281417,1.3310251,1.45135655,1.3690544,1.1999092,1.48484505,1.6233398,1.3406743,1.299807,1.43035535,1.445113,1.78056535,1.24702005,1.7652401,1.51152235,1.30945625,1.4258145,1.6363946,1.4184357,1.4280849,1.4689522,1.5472812,1.28902255,1.5007379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46483786965251,0.252141931759061,0.97854467,0.62038824,1.80440459,0.855375185,0.981382675,0.93540697,0.829833125,0.89567488,0.842320355,0.8621864,0.89681008,0.72709729,0.729935295,0.708934045,0.91327052,0.889998865,1.058008855,1.35089113,0.78101941,1.399137245,1.00011352,0.76342377,0.94505619,0.953570215,0.708934045,0.95527302,1.09433534,0.9592462,1.02111477,0.928028155,1.027925985,0.828130325,1.125553415,0.7952094,1.010330345,0.8661596,0.9626518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923235073055556,0.327375350943631
"788","GUE5C3XTG10MF","gt06x011","Site2","3xTG-AD","3xTG-AD","Female","10","0.8",2014-10-08,NA,NA,3600,1294.95,50,68.15,22,4.5,4,1.3718924,1.296969,1.34635035,1.30775345,1.1567715,1.26858895,1.22374845,1.4740606,1.34862075,1.26518335,1.10341695,1.28334655,1.0659553,1.3349983,1.10511975,1.14031105,1.10284935,1.2010444,1.1562039,1.2152344,1.2822114,1.1493927,1.1942332,1.09376775,1.6676127,1.2782382,1.1295266,1.03644,1.3145646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23446518340517,0.137741598814405,0.787263025,1.65853105,1.235100465,0.878079235,0.75945056,0.949029405,1.08638892,0.885458055,1.194233175,1.04211602,1.11249858,1.299239415,1.31569985,1.0767397,1.406516065,1.416165285,1.040413215,0.98251788,0.918946535,1.149392665,0.95186741,1.043818825,1.10511976,1.19025996,0.70269043,0.46316267,1.60971733,1.6505846,0.50970598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04626270967085,0.280084223487535
"789","LON5C5FAD10MF","lt40f079","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-15,NA,NA,3600,1828.1435,50,58,29,7,5,10.42740375,1.74480645,1.83164945,2.34703145,1.6710183,2.4111704,1.9814962,1.69712795,1.62163695,3.07356115,1.5972301,1.8185946,2.156885,1.6363946,1.95538655,2.0774208,1.6369622,2.0660688,1.7629697,1.4462482,2.2965149,1.4042457,1.4178681,1.5733908,1.4984675,1.4190033,1.9922806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85097538689459,0.382089727716512,1.53479396,1.00465433,1.52911795,0.87921444,1.071631285,0.614712225,0.614712225,1.28959019,1.40084005,1.29810421,1.240208875,1.446815755,0.85423998,0.868430015,1.34521512,0.44613464,1.8106482,0.78442502,1.94460211,0.97286866,0.61187422,1.35202634,1.24191168,0.74809854,1.06822568,1.23737087,1.12839142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11296107066667,0.52192862842969
"790","LON5C5FAD10MF","lt40f080","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-24,NA,NA,3600,2026.792,50,61.95,31,1.5,6,1.91849245,1.6908843,1.6080145,1.5960949,1.73913045,1.58985125,1.57055285,1.59779775,1.9502781,1.5120899,1.9428993,1.9355205,1.8271086,1.7799977,1.5733909,1.86627315,2.0098763,1.7351572,1.3440799,1.4780338,1.5836077,1.8231354,1.8537859,1.4984675,3.2534908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74471972777778,0.208151626462776,1.38892042,1.148257465,0.918378935,0.925190145,0.96378704,1.229992055,1.101146555,0.758315355,1.21523442,0.640254285,1.339539105,1.24191168,1.24020888,1.04381882,1.182881145,0.872970825,0.65444432,0.842887955,0.96605744,0.72312408,0.69701442,1.96730616,1.59950051,0.9070269,6.5069815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.053436510625,0.37690772137656
"791","LON5C5FAD10MF","lt43f085","Site1","5xFAD","5xFAD","Female","10","0.8",2014-12-04,NA,NA,3600,959.373,50,78.9,24,4,3,1.395164,1.8027018,1.2430469,3.607674,1.9809286,1.0489272,1.1011465,1.4337609,1.0057895,1.1193098,1.3281871,1.193098,1.2850494,1.1102282,1.2453173,1.0171416,1.1306618,1.097741,1.0761721,1.0012487,0.9740039,1.0489272,1.0035191,1.0875241,1.0704961,0.9955727,1.0795777,1.0432512,1.0091951,0.9717335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13994615714286,0.180774014677924,1.49846748,1.12385061,0.99670791,1.10455216,1.31797026,1.51208991,0.93767738,0.98195028,1.09660574,1.11363378,1.28959019,1.02054717,1.3372687,0.94221819,1.00465433,0.93994778,0.45067545,0.89681008,1.24077648,1.23396526,1.91622205,1.0795777,1.27937337,0.84913157,0.90929731,2.29878533,1.23964128,1.4201385,0.946759,1.05687365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12886115758621,0.267792785305433
"792","LON5C5FAD10MF","lt43f086","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-05,NA,NA,3600,3600,39,83.3,76.9,2,2,3.31308885,2.2891361,2.10863885,2.1438302,51.53309115,2.509933,3.0457487,1.988875,1.3860824,1.5960949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4192019425,0.775954839227509,1.321375865,0.812237485,0.842887955,0.62436145,1.06141446,0.56306051,1.77318651,1.01714156,1.34294472,1.02622318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.017595641,0.383791879562411
"793","LON5C5FAD10MF","lt44f087","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-15,NA,NA,3600,1354.231,50,79.2,33,15.5,1,0.83948235,0.7305029,0.69531165,0.88716085,0.6657963,0.8167783,0.75604495,0.6811216,0.7316381,0.9149733,0.8275627,0.66693155,0.71461005,0.70212285,0.79918265,0.703258,0.6992848,0.7662618,0.70325805,0.7373141,0.78726305,0.74639575,0.91837895,0.66976955,0.9893291,0.6334431,0.6425247,0.6958792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758779171642857,0.11731859043447,0.742990125,0.88716086,0.72482688,2.44352367,0.802588265,0.80542627,0.669201955,2.691565445,0.91781133,0.792939035,0.97400386,0.93143376,0.869565215,0.50005676,0.941650585,0.859348395,1.938358495,1.018844365,0.693041205,0.937677375,0.9904643,0.7316381,0.636281075,1.14031105,3.09342718,0.79577705,0.93654217,0.8445908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840008326158333,0.252501787910447
"794","LON5C5FAD10MF","lt44f088","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-24,NA,NA,3600,1602.581,50,48.5,34,26,2.5,1.3401067,1.2521285,1.14598705,1.21466685,1.24588485,1.0773073,1.10057895,1.15733905,1.4683846,1.3321603,1.195936,1.0841185,1.198774,1.2561017,1.1272562,1.5007379,1.193098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2046860947479,0.119426225969614,1.41332728,1.17209672,1.114201385,1.97865819,0.876944035,1.52741514,1.00351913,1.187421955,0.610171415,1.32818708,0.981382675,1.247020095,1.329322285,1.014871155,1.037007605,1.55976842,1.18174594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22899318637255,0.234837469374002
"795","LON5C5FAD10MF","lt47f094","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-05,NA,NA,3600,1701.2255,50,72.1,60,9.5,3,1.97127935,1.68974915,3.2239755,2.29594735,1.83846065,1.47179025,1.5813373,1.92019525,1.99455105,1.68747875,2.0308775,2.243728,1.4473834,1.8447043,1.4246793,1.6835055,1.7186968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86379937058824,0.327837040160028,1.82313543,1.347485525,3.55715745,1.276535365,1.214666815,1.4212737,0.95300261,1.803836985,1.049494835,1.800431375,1.695425135,1.067090475,1.30207742,0.98195028,1.61539335,1.62901578,1.77091611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48497859882353,0.740548863980377
"796","LON5C5FAD10MF","lt48f095","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-15,NA,NA,3600,1710.234,50,73.25,26,5.5,10,1.70110115,1.36224315,1.4173005,1.2095584,1.37529795,1.2464525,1.27596775,1.34805315,1.4127597,1.4933591,1.34464755,1.14939265,2.37881715,1.210126,1.5081167,1.1283914,1.3236463,1.2952662,1.2078556,1.742536,1.0284936,1.1806107,1.2180724,1.3315927,1.053468,1.0750369,1.3395391,1.019412,1.1669883,1.0126007,0.9444886,1.3508911,0.9229197,1.0966057,1.1249858,1.013736,1.0988762,1.1908276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30793752432432,0.211463112137106,1.20331479,1.027358385,0.83891475,0.795777045,1.17777273,0.88772846,0.857077985,0.649335905,1.15847429,0.933136565,1.089226925,0.75945056,2.33057101,0.855375185,1.179475535,1.182881145,0.959813825,1.140878645,2.25564763,0.75036894,1.16131229,0.72198888,0.87297083,1.0341696,1.15563628,1.05687365,1.4644114,1.3497559,0.97967987,0.9036213,1.07390169,0.65614712,1.3792712,1.5609036,0.3893745,0.4540811,0.9274605,0.80031786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01082677442724,0.331292678671675
"797","LON5C5FAD10MF","lt48f096","Site1","5xFAD","5xFAD","Female","10","0.8",2014-11-24,NA,NA,3600,1302.6085,50,84.4,43,7.5,5.5,1.907708,1.476331,1.39346125,2.89192875,1.61425815,1.3372687,1.5291179,1.2226132,1.18628675,1.5132251,1.2606425,1.2492905,1.3349983,1.2566693,1.2822114,1.44341015,1.13804065,1.2379385,1.32364625,1.4746282,1.296969,1.35316155,1.2623453,0.9989783,1.2736974,1.2543989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32158533392857,0.160352015379935,1.02565558,1.036440005,0.583494155,0.735611305,1.19366557,0.85707799,0.968895445,0.769667385,0.78442502,1.09944375,0.773072995,1.032466795,0.62095584,1.120445,0.839482345,0.88318765,0.57214213,0.58122375,1.10284936,1.07390169,0.84061755,1.18061074,0.56930412,0.92519015,0.97854467,0.7322057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878868943536789,0.262878353433396
"798","GUE5C5FAD10MF","gt01f001","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-08,NA,NA,3600,3038.873,50,65.5,16,17.5,4,2.1983199,2.08139405,1.75502325,1.66818025,1.63298895,1.99341585,1.79362015,2.01839025,2.3793847,2.3311386,1.74594165,3.21375865,1.87024635,1.88443635,1.8515155,1.82937905,1.60460895,1.8401635,1.5529572,2.1046657,1.95652175,1.8577591,1.5206039,1.5177659,1.8611647,1.7391304,1.52117155,1.4768986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84156219697802,0.298775241853494,0.790101035,0.68452719,0.738449315,1.319105465,0.59654898,2.10750369,0.795209445,0.76682938,0.88943126,0.91837893,1.247020095,1.098876145,0.80429107,0.609603815,2.014417075,1.15677148,0.86672721,0.918946535,1.25439891,0.87410603,2.99523215,0.80088546,0.715177655,0.619820635,0.788398225,0.84913157,1.074469295,0.5290044,0.8173459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893189398297721,0.323637981075521
"799","GUE5C5FAD10MF","gt01f002","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-13,NA,NA,3600,1644.0935,50,72.35,35,8.5,3.5,3.19275745,1.44851855,1.39970485,1.5484164,1.13066185,1.58644565,1.5529572,1.08638895,1.0659553,1.33897155,1.3440799,1.2566693,1.9451697,1.537632,1.70450675,1.32307865,1.3457827,1.56544445,5.75434215,1.42581455,1.1635827,1.1363378,1.6823703,1.4462482,1.54047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3880519975,0.29430493214445,0.954137815,0.488137135,0.67317516,0.49835396,0.967760245,2.05982518,0.833238735,0.970598255,1.20161199,1.27029175,0.66522874,0.59200817,1.065387675,0.58973777,1.041548415,1.079010105,0.80656147,0.821886705,1.22091043,0.657849925,1.86740833,0.854239985,2.35441026,2.86411624,1.31342945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976499143428571,0.549705411069398
"800","GUE5C5FAD10MF","gt02f003","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-19,NA,NA,3600,2677.3815,39.5,76.35,25.25,5,7,1.3338631,1.5285503,1.5223067,7.78124645,1.2793734,1.8458395,1.5904189,1.38778525,1.34464755,1.26121015,2.9691225,1.207288,3.31592685,1.49392665,1.1840163,1.3259167,1.2180724,1.3554319,1.467817,1.2294245,1.8004314,1.2873198,1.3066182,1.3315927,1.2475877,1.6676127,1.9525485,1.2021796,1.2816438,1.9854694,1.1601771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74859289790323,0.87779638837019,1.231127255,1.023952775,1.03019639,1.303780225,0.97457146,1.295833805,1.16812351,0.964354635,0.786695425,0.953002615,1.127256215,0.975139065,0.954705415,0.924622545,0.83607674,1.10795777,0.55738449,1.16017709,1.17720513,1.09887615,0.4291066,1.02735838,1.01487115,0.5596549,0.87637643,0.9478942,0.48813713,0.5630605,1.19196277,1.26575094,0.91497332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01054151563441,0.286077811580616
"801","GUE5C5FAD10MF","gt03f005","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-13,NA,NA,3600,1023.7985,50,88.45,5,8.5,13,1.35826995,1.389488,1.44000455,1.10228175,1.3225111,1.13236465,1.33272785,1.2135316,1.1703939,1.47462825,1.0353048,1.2600749,1.5926893,0.9564082,1.05119765,1.1272562,1.05119765,1.0687933,1.22828925,1.06368485,0.96321945,1.56771485,1.08865935,1.13349985,1.042116,1.2555341,1.1596095,1.13804065,1.10398455,0.9955727,1.24247925,0.9864911,0.9058917,1.01543875,1.01543875,0.9847883,1.28731975,1.4978999,1.02224995,1.1635827,0.9768419,1.3804064,0.9921671,NA,NA,NA,NA,NA,NA,NA,1.14981472847346,0.234100565095025,0.88432285,1.421273695,0.946758995,1.37245998,0.81166988,1.2492905,0.830400725,0.84913157,0.420024975,0.746395735,1.34124191,1.247587695,1.19820638,1.01827676,1.35656715,0.855375185,1.90941083,1.028493585,1.14485186,1.373027585,1.084118515,1.179475535,0.57214213,0.93143376,0.70552844,1.60006811,0.58179135,1.2413441,0.48756953,0.84004995,0.992167105,1.16869111,1.440572145,1.30434785,0.742422525,0.88772845,1.3435123,0.794074245,1.45532978,0.9127029,0.96776025,0.5244636,1.4644114,NA,NA,NA,NA,NA,NA,NA,1.05441200735961,0.436303866722852
"802","GUE5C5FAD10MF","gt04f007","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-03,NA,NA,3600,2049.8465,50,58.35,42,16.5,5.5,1.5455784,1.8044046,1.6307186,6.5086843,2.0240663,1.9400613,2.0274719,2.0887728,2.4429561,2.2278352,2.4582813,1.9565217,2.3243274,1.8021342,1.9372233,1.9043024,2.0138495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.986214384375,0.406450964907857,1.472357815,1.03019639,0.98308548,1.438301735,1.244749685,1.05517085,1.92814167,1.467249405,0.81053468,0.912702915,2.490066975,1.79248496,1.77659212,1.64490862,1.308321035,0.75831536,0.40072653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35864765601103,0.594033166925987
"803","GUE5C5FAD10MF","gt05f008","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-08,NA,NA,3600,1426.7865,50,71.45,31,6,4,1.67442385,1.534794,2.5434215,1.6363946,1.5569304,1.59779775,1.4348961,1.5501192,1.61369055,1.6046089,1.97014415,1.5484164,1.5166307,1.61312295,1.70847995,2.51901465,1.6800999,1.5580656,1.6346918,1.4496538,1.5949597,1.6346918,1.4961971,1.826541,1.4519242,1.4723578,1.7834033,1.6653423,1.9763878,1.4996027,2.689295,1.3656488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60076581135903,0.163591437621201,1.093200135,1.304915425,0.76455897,0.748098535,0.760018165,0.54830287,1.295266205,0.837779545,0.59144057,0.930298555,0.544897265,0.90872971,1.052900445,0.78272222,0.735611305,0.585196955,1.24077648,1.626745375,0.78328982,0.27131343,0.37575207,0.5187876,1.1227154,1.32818708,0.84913157,0.57895334,1.28277898,1.3985696,1.22715405,0.89794528,0.48927234,0.76739698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926167681128472,0.410231775527275
"804","GUE5C5FAD10MF","gt05f009","Site2","5xFAD","5xFAD","Female","10","0.8",2014-11-19,NA,NA,3600,1461.8205,50,80.25,43,3,3.5,1.6778295,1.7572937,1.44284255,1.7851061,4.76047225,1.5472812,1.44057215,5.20093085,1.9428993,11.30548305,1.54330795,1.5875809,10.952435,3.82676805,1.4882507,1.6823703,1.4905211,1.4133273,1.3225111,1.8401635,1.6460438,1.2839142,1.3497559,1.5370644,1.5154955,1.6108525,1.6097173,1.2532637,1.5381996,2.2874333,1.4121921,1.6267454,1.5223067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.540824725,3.57729431605171,1.384947215,1.018276765,0.81280509,1.235100465,0.925757745,0.83550914,0.68452719,0.7322057,0.736178905,1.177205135,0.782722215,0.50459757,0.75945056,0.713474855,1.05914406,0.86729481,0.65614712,0.95924623,0.85367238,0.26109661,0.96492224,0.88772846,0.67431036,1.0330344,0.51992281,0.47792031,0.37348167,0.6970144,1.120445,0.44386423,0.77080259,0.41775457,0.97513906,0.7719378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800816113438914,0.244155370522334
