 Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03f006,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Habituation_1_
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Must_Touch_Training_v2
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw03x005,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f007,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04f008,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Habituation_1_
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Must_Touch_Training_v2
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw04x006,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f009,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05f010,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Habituation_1_
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Must_Touch_Training_v2
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x007,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Habituation_1_
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Must_Touch_Training_v2
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw05x008,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f011,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Habituation_1_
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Habituation_2_
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Must_Touch_Training_v2
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06f012,UOG,5xFAD,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Habituation_1_
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Habituation_2_
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Initial_Touch_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Must_Initiate_Training_v1
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x009,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw06x010,UOG,3xTG,w,F,4,5CSRTT_Punish_Incorrect_Training_v3
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Habituation_1_
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Habituation_2_
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Habituation_2_
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Habituation_2_
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Initial_Touch_Training_v3
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Must_Touch_Training_v2
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Must_Initiate_Training_v1
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Punish_Incorrect_Training_v3
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Punish_Incorrect_Training_v3
gw07f013,UOG,5xFAD,w,M,4,5CSRTT_Punish_Incorrect_Training_v3
